symbol,timestamp,open,high,low,close,volume,openInterest,funding_rate,price_change_rate,volume_change_rate,oi_change_rate,volume_spike_flag,small_price_move_flag
GRASSUSDT,2025-01-09 21:00:00+09:00,2.4676,2.4913,2.3749,2.4787,1702033.0,14024296.0,-0.002073,-3.043,-38.594,-1.274,False,False
GRIFFAINUSDT,2025-01-09 21:00:00+09:00,0.36936,0.37614,0.34218,0.37502,19446023.0,19215723.0,0.0001,-3.557,-18.945,-11.421,False,False
GRTUSDT,2025-01-09 21:00:00+09:00,0.20635,0.20804,0.19834,0.20762,10732178.2,58717847.8,6e-06,-1.317,-29.477,-1.802,False,False
GTCUSDT,2025-01-09 21:00:00+09:00,0.698,0.705,0.671,0.704,494342.5,1893698.1,0.0001,-0.283,-10.166,2.506,False,True
GUSDT,2025-01-09 21:00:00+09:00,0.03225,0.03275,0.03096,0.0321,49570580.0,77387730.0,-1.2e-05,-1.564,-23.951,-16.611,False,False
HBARUSDT,2025-01-09 21:00:00+09:00,0.27106,0.27491,0.26236,0.27421,73338156.0,224219180.0,1.9e-05,-0.954,-39.0,-6.218,False,True
HFTUSDT,2025-01-09 21:00:00+09:00,0.1856,0.1868,0.1785,0.1865,1030036.0,11786124.0,0.0001,-0.903,-2.277,0.964,False,True
HIFIUSDT,2025-01-09 21:00:00+09:00,0.6525,0.6566,0.6206,0.6541,4275976.0,4573689.0,0.0001,2.171,256.849,56.918,True,False
HIGHUSDT,2025-01-09 21:00:00+09:00,1.3702,1.3798,1.3159,1.3773,224630.1,1519922.1,0.0001,0.218,-26.522,0.783,False,True
HIPPOUSDT,2025-01-09 21:00:00+09:00,0.00822,0.0083,0.0077,0.00827,730778450.0,975684320.0,0.0001,-0.121,11.523,-0.246,False,True
HIVEUSDT,2025-01-09 21:00:00+09:00,0.5031,0.5198,0.4914,0.5161,24665458.0,20825576.0,0.0001,0.155,-25.287,-6.32,False,True
HMSTRUSDT,2025-01-09 21:00:00+09:00,0.0029,0.002973,0.002798,0.002971,1044365810.0,2407271620.0,0.0001,5.243,3.834,1.432,False,False
HNTUSDT,2025-01-09 21:00:00+09:00,5.855,5.859,5.594,5.765,98031.19,963188.53,0.0001,-1.755,-24.613,-1.083,False,False
HOOKUSDT,2025-01-09 21:00:00+09:00,0.3756,0.3769,0.3573,0.3759,973523.6,8021956.7,0.0001,-0.608,-13.105,-1.955,False,True
HOTUSDT,2025-01-09 21:00:00+09:00,0.002172,0.002188,0.002073,0.002182,95731500.0,898871900.0,0.0001,-0.908,-32.591,-0.253,False,True
HPOS10IUSDT,2025-01-09 21:00:00+09:00,0.1815,0.1837,0.1709,0.1811,1514811.0,12126310.0,0.0001,-2.947,-41.349,0.225,False,False
HYPEUSDT,2025-01-09 21:00:00+09:00,20.611,21.008,19.087,20.742,4186930.61,4643300.32,0.0001,-6.819,16.956,-2.686,False,False
ICPUSDT,2025-01-09 21:00:00+09:00,10.499,10.529,10.04,10.437,727578.2,3292109.8,-1.1e-05,-3.379,-14.898,-1.097,False,False
ICXUSDT,2025-01-09 21:00:00+09:00,0.2054,0.2065,0.1961,0.2028,7157031.0,12969579.0,0.0001,2.632,74.87,8.083,True,False
IDEXUSDT,2025-01-09 21:00:00+09:00,0.05913,0.0594,0.05622,0.05882,5573790.0,12663470.0,0.0001,-1.721,-29.917,2.503,False,False
IDUSDT,2025-01-09 21:00:00+09:00,0.4436,0.4462,0.425,0.441,2273842.0,7874058.0,0.0001,0.023,6.763,4.807,False,True
ILVUSDT,2025-01-09 21:00:00+09:00,37.36,37.71,35.84,37.53,7961.09,116068.09,0.0001,0.779,-27.253,0.014,False,True
IMXUSDT,2025-01-09 21:00:00+09:00,1.2487,1.2672,1.2063,1.2649,1287106.1,9209184.1,0.0001,0.397,-27.604,-0.207,False,True
INJUSDT,2025-01-09 21:00:00+09:00,21.446,21.986,20.76,21.845,624601.9,2229966.9,0.0001,2.013,-24.236,-0.991,False,False
IOSTUSDT,2025-01-09 21:00:00+09:00,0.007816,0.008033,0.007408,0.007793,1919025059.0,719452571.0,0.0001,3.837,1858.437,156.609,True,False
IOTAUSDT,2025-01-09 21:00:00+09:00,0.3084,0.311,0.2964,0.31,9769667.3,29167707.7,0.0001,-1.619,1.563,3.735,False,False
IOTXUSDT,2025-01-09 21:00:00+09:00,0.0377,0.03801,0.03613,0.03775,6743741.0,98028657.0,0.0001,-1.769,97.74,4.239,False,False
IOUSDT,2025-01-09 21:00:00+09:00,3.037,3.062,2.904,3.039,1002602.4,3627214.8,-1.7e-05,-1.809,-35.354,0.894,False,False
JASMYUSDT,2025-01-09 21:00:00+09:00,0.032034,0.032569,0.03054,0.032465,162678358.0,449111978.0,5e-05,-0.71,-42.157,-2.777,False,True
JOEUSDT,2025-01-09 21:00:00+09:00,0.3515,0.3567,0.34,0.3561,596649.0,4381716.0,0.0001,0.31,-47.221,-1.709,False,True
JSTUSDT,2025-01-09 21:00:00+09:00,0.04098,0.04156,0.03999,0.04105,24095230.0,43378500.0,0.0001,1.861,-0.007,2.225,False,False
JTOUSDT,2025-01-09 21:00:00+09:00,2.927,2.937,2.818,2.9,1025849.5,4086565.5,0.0001,-1.495,-44.673,-3.516,False,False
JUPUSDT,2025-01-09 21:00:00+09:00,0.8172,0.8202,0.7821,0.8173,5286993.0,38272882.0,-0.000297,-0.293,-31.429,0.861,False,True
KAIAUSDT,2025-01-09 21:00:00+09:00,0.2093,0.2121,0.1992,0.2071,11992552.0,35870347.0,0.0001,1.074,5.632,0.769,False,False
KASUSDT,2025-01-09 21:00:00+09:00,0.11456,0.11531,0.11158,0.11518,41377170.0,453549390.0,0.0001,0.226,-51.083,-0.946,False,True
KAVAUSDT,2025-01-09 21:00:00+09:00,0.5178,0.5182,0.4906,0.5084,3417579.2,11372921.1,0.0001,-0.897,36.408,3.973,False,True
KDAUSDT,2025-01-09 21:00:00+09:00,0.8504,0.8549,0.7986,0.8433,1212379.6,5284823.9,0.0001,-1.736,-31.518,0.695,False,False
KEYUSDT,2025-01-09 21:00:00+09:00,0.0009795,0.000991,0.0008915,0.0009625,338316100.0,1044314800.0,0.0001,-1.484,-5.022,-0.759,False,False
KMNOUSDT,2025-01-09 21:00:00+09:00,0.1205,0.12102,0.11689,0.12004,12361760.0,30901220.0,0.0001,-3.845,-11.362,-1.341,True,False
KNCUSDT,2025-01-09 21:00:00+09:00,0.6201,0.6203,0.5893,0.6121,2031550.5,3931157.0,0.0001,-1.528,250.362,10.072,True,False
KOMAUSDT,2025-01-09 21:00:00+09:00,0.09331,0.09437,0.08901,0.0941,8646167.0,35346105.0,0.0001,-0.011,-36.631,-3.857,False,True
KSMUSDT,2025-01-09 21:00:00+09:00,30.73,30.97,29.45,30.87,37125.02,269617.58,0.0001,-0.323,-40.191,-1.312,False,True
L3USDT,2025-01-09 21:00:00+09:00,0.10388,0.10534,0.09413,0.10322,32081540.0,37713140.0,0.0001,4.962,31.967,3.702,False,False
LAIUSDT,2025-01-09 21:00:00+09:00,0.01191,0.01216,0.01146,0.01204,22895030.0,180283840.0,0.0001,-2.431,-52.589,0.073,False,False
LDOUSDT,2025-01-09 21:00:00+09:00,1.6575,1.671,1.5745,1.6575,4109342.7,26008583.5,6e-06,0.03,-35.41,-0.6,False,True
LEVERUSDT,2025-01-09 21:00:00+09:00,0.001648,0.001659,0.001584,0.001656,253639400.0,1064827900.0,0.0001,0.06,-91.529,-0.771,False,True
LINAUSDT,2025-01-09 21:00:00+09:00,0.004536,0.004572,0.004346,0.00456,66217430.0,506802840.0,0.0001,-0.262,-40.241,-0.24,False,True
LINKUSDT,2025-01-09 21:00:00+09:00,19.927,20.116,19.288,20.074,2064259.5,8117373.7,2.7e-05,-0.947,-34.415,-0.039,False,True
LISTAUSDT,2025-01-09 21:00:00+09:00,0.3648,0.3676,0.3484,0.367,591056.0,3265727.0,0.0001,0.273,-14.861,0.212,False,True
LITUSDT,2025-01-09 21:00:00+09:00,0.8051,0.8132,0.7716,0.8118,212209.7,1348992.3,0.0001,-0.062,-61.875,-1.625,False,True
LOOKSUSDT,2025-01-09 21:00:00+09:00,0.05035,0.05068,0.04752,0.04989,8304988.9,83072118.6,0.0001,-0.855,-2.493,0.523,False,True
LPTUSDT,2025-01-09 21:00:00+09:00,13.355,13.642,12.907,13.614,116051.8,595551.6,-0.000148,0.42,-6.747,-0.114,False,True
LQTYUSDT,2025-01-09 21:00:00+09:00,1.5638,1.5743,1.4956,1.5691,292926.0,1140148.5,0.0001,-1.383,-6.754,4.701,False,False
LRCUSDT,2025-01-09 21:00:00+09:00,0.1862,0.1877,0.1783,0.187,1061164.3,14787253.8,6.5e-05,0.107,-19.766,0.709,False,True
LSKUSDT,2025-01-09 21:00:00+09:00,1.0866,1.122,1.0465,1.1204,6230673.1,2078240.1,0.0001,5.281,368.94,80.54,True,False
LTCUSDT,2025-01-09 21:00:00+09:00,103.91,104.71,99.81,104.63,276546.0,983344.4,0.0001,2.992,-17.035,2.904,False,False
LTOUSDT,2025-01-09 21:00:00+09:00,0.136,0.136,0.1294,0.135,519037.0,2154819.0,0.0001,0.897,17.26,-1.07,False,True
LUCEUSDT,2025-01-09 21:00:00+09:00,0.0277,0.0282,0.0258,0.0275,56505599.0,87400720.0,0.0001,-4.844,-11.524,1.138,False,False
LUMIAUSDT,2025-01-09 21:00:00+09:00,1.176,1.197,1.141,1.172,1226047.0,1406479.1,0.0001,-0.34,-18.194,-2.163,False,True
LUNA2USDT,2025-01-09 21:00:00+09:00,0.4199,0.4223,0.4033,0.4213,3062821.1,8464650.5,0.0001,-0.637,-50.357,-6.804,False,True
MAGICUSDT,2025-01-09 21:00:00+09:00,0.4869,0.4871,0.4626,0.4831,1945873.0,6641771.0,0.0001,-3.554,-35.296,-9.973,False,False
MAJORUSDT,2025-01-09 21:00:00+09:00,0.4443,0.4513,0.4197,0.4445,1950783.9,5093602.8,0.0001,0.384,-44.737,-12.831,False,True
MANAUSDT,2025-01-09 21:00:00+09:00,0.5,0.5019,0.4774,0.4992,5143813.0,22660289.3,4.6e-05,0.991,-8.822,1.999,False,True
MANEKIUSDT,2025-01-09 21:00:00+09:00,0.0039,0.00392,0.003786,0.003901,48988000.0,295509600.0,0.0001,-2.791,-11.68,-0.083,False,False
MANTAUSDT,2025-01-09 21:00:00+09:00,0.7937,0.798,0.7575,0.7957,2456308.1,8601443.4,0.0001,0.025,-24.241,-2.395,False,True
MASAUSDT,2025-01-09 21:00:00+09:00,0.16337,0.16337,0.14865,0.15803,5816471.0,16562052.0,0.0001,-0.435,8.712,-2.871,False,True
MASKUSDT,2025-01-09 21:00:00+09:00,2.855,2.876,2.756,2.855,391504.2,4941702.09999999,0.0001,0.07,23.699,0.233,False,True
MAVIAUSDT,2025-01-09 21:00:00+09:00,0.861,0.87,0.797,0.842,1224348.7,6456309.2,0.0001,-6.444,-44.151,0.235,False,False
MAVUSDT,2025-01-09 21:00:00+09:00,0.1865,0.1871,0.178,0.1861,939732.0,8034087.0,0.0001,-1.949,-39.427,-0.409,False,False
MAXUSDT,2025-01-09 21:00:00+09:00,0.17121,0.17121,0.16184,0.16919,2046039.0,4505948.0,0.0001,-2.602,-28.182,-3.843,False,False
MBLUSDT,2025-01-09 21:00:00+09:00,0.004,0.004053,0.003738,0.003856,1255194900.0,562339100.0,-0.000249,3.879,141.696,79.899,True,False
MBOXUSDT,2025-01-09 21:00:00+09:00,0.1811,0.1816,0.1733,0.1814,1200088.0,6485184.0,0.0001,-0.657,-15.67,-0.396,False,True
MDTUSDT,2025-01-09 21:00:00+09:00,0.05357,0.05378,0.05191,0.05367,2496680.0,19399520.0,0.0001,-1.014,-76.045,-7.521,False,False
MEMEFIUSDT,2025-01-09 21:00:00+09:00,0.00389,0.003907,0.003663,0.003871,593832200.0,793710000.0,0.0001,-1.676,-24.635,-7.556,False,False
MEMEUSDT,2025-01-09 21:00:00+09:00,0.009464,0.009513,0.0091,0.009476,334919960.0,882971610.0,0.0001,-0.263,76.343,-0.911,True,True
MERLUSDT,2025-01-09 21:00:00+09:00,0.2278,0.2303,0.2187,0.2298,1578127.8,19696579.6,0.0001,2.406,-34.108,-0.892,False,False
METISUSDT,2025-01-09 21:00:00+09:00,38.41,38.68,36.51,38.65,8898.83,68073.06,0.0001,-2.078,-22.262,-3.386,False,False
MEUSDT,2025-01-09 21:00:00+09:00,2.6862,2.7664,2.5917,2.7534,1654901.0,3553817.0,0.0001,0.972,-4.756,6.059,False,True
MEWUSDT,2025-01-09 21:00:00+09:00,0.0058,0.005835,0.005562,0.005815,421524000.0,2381950400.0,0.0001,-1.74,-29.578,0.078,False,False
MINAUSDT,2025-01-09 21:00:00+09:00,0.5745,0.5771,0.5494,0.5727,1793203.8,9035082.9,0.000586,-1.395,-34.724,3.738,False,False
MKRUSDT,2025-01-09 21:00:00+09:00,1492.3,1513.9,1448.3,1512.9,1800.53,10174.49699999,0.0001,1.865,2.222,0.681,False,False
MNTUSDT,2025-01-09 21:00:00+09:00,1.1689,1.1766,1.1263,1.1628,5210617.0,28286199.0,-3.6e-05,-2.491,-41.69,-1.783,False,False
MOBILEUSDT,2025-01-09 21:00:00+09:00,0.0008952,0.0009009,0.0008673,0.0008996,184103800.0,769792800.0,0.0001,-0.849,-23.314,2.59,False,True
MOCAUSDT,2025-01-09 21:00:00+09:00,0.22193,0.23154,0.21349,0.23035,31013036.0,58111163.0,0.000694,-0.441,-0.976,14.392,False,True
MONUSDT,2025-01-09 21:00:00+09:00,0.10709,0.10756,0.09938,0.10359,2997708.0,4707226.0,0.0001,-6.431,36.594,12.191,True,False
MOODENGUSDT,2025-01-09 21:00:00+09:00,0.20029,0.20138,0.18758,0.19963,28454171.0,70959730.0,0.0001,-2.032,-22.787,-0.674,False,False
MORPHOUSDT,2025-01-09 21:00:00+09:00,3.113,3.1252,2.9536,3.0784,1680151.0,2751221.0,0.0001,-5.466,-5.386,-2.893,False,False
MOTHERUSDT,2025-01-09 21:00:00+09:00,0.024807,0.02493,0.022083,0.024096,43842310.0,92401490.0,0.0001,-4.932,18.859,3.456,False,False
MOVEUSDT,2025-01-09 21:00:00+09:00,0.8502,0.8705,0.8193,0.8676,11850104.0,18420958.0,0.0001,0.035,-27.992,-5.238,False,True
MOVRUSDT,2025-01-09 21:00:00+09:00,11.5,11.618,10.981,11.59,17995.8,269009.7,0.000356,0.009,-34.772,-0.122,False,True
MTLUSDT,2025-01-09 21:00:00+09:00,1.387,1.4179,1.3058,1.37,7885783.5,3122771.7,0.0001,3.303,223.165,131.482,True,False
MVLUSDT,2025-01-09 21:00:00+09:00,0.005262,0.005264,0.004915,0.005063,490960500.0,191799400.0,0.0001,2.99,364.722,144.305,True,False
MYRIAUSDT,2025-01-09 21:00:00+09:00,0.001905,0.001916,0.00179,0.001913,228926410.0,876419920.0,0.0001,-3.09,-30.73,-2.995,False,False
MYROUSDT,2025-01-09 21:00:00+09:00,0.05488,0.05586,0.05214,0.05558,28080838.0,156822183.0,0.000515,-0.608,-41.614,-1.01,False,True
NEARUSDT,2025-01-09 21:00:00+09:00,4.991,5.093,4.831,5.067,3675764.6,12458703.0,0.0001,-0.628,-30.825,0.012,False,True
NEIROETHUSDT,2025-01-09 21:00:00+09:00,0.03828,0.03912,0.03638,0.03889,44043081.0,248484208.0,0.0001,0.0,-45.009,-2.715,False,True
NEOUSDT,2025-01-09 21:00:00+09:00,15.034,15.234,14.557,15.109,301721.97,613922.31,2.9e-05,0.915,33.272,-5.657,False,True
NFPUSDT,2025-01-09 21:00:00+09:00,0.2576,0.2601,0.2457,0.259,926731.5,6507795.2,0.0001,0.504,-22.854,0.067,False,True
NKNUSDT,2025-01-09 21:00:00+09:00,0.08599,0.08613,0.08219,0.08576,1881675.0,6925034.0,0.0001,-1.187,29.424,4.654,False,False
NMRUSDT,2025-01-09 21:00:00+09:00,15.0,15.078,14.387,15.054,20838.3,99839.4,0.0001,-0.258,83.248,6.326,False,True
NOTUSDT,2025-01-09 21:00:00+09:00,0.005794,0.005847,0.0056,0.005838,611738770.0,4126454860.0,0.0001,-0.137,-41.632,0.419,False,True
NSUSDT,2025-01-09 21:00:00+09:00,0.2471,0.2487,0.2349,0.246,2543327.0,9517382.0,0.0001,-5.385,18.555,11.472,False,False
NTRNUSDT,2025-01-09 21:00:00+09:00,0.3388,0.3399,0.3256,0.3391,253097.0,4666919.0,0.0001,-1.166,-29.196,-2.438,False,False
NULSUSDT,2025-01-09 21:00:00+09:00,0.3505,0.3507,0.3352,0.3481,255706.0,809847.0,0.0001,-3.279,51.82,8.06,True,False
NYANUSDT,2025-01-09 21:00:00+09:00,0.08076,0.08101,0.07786,0.08053,1722556.0,11514645.0,0.0001,1.551,38.097,-1.215,False,False
OGNUSDT,2025-01-09 21:00:00+09:00,0.1077,0.108,0.103,0.1077,2396907.0,13764001.0,0.0001,-1.011,-19.018,0.009,False,False
OGUSDT,2025-01-09 21:00:00+09:00,4.6308,4.6688,4.5164,4.6645,65304.1,279573.3,-0.000168,-1.814,-46.82,-3.205,False,False
OLUSDT,2025-01-09 21:00:00+09:00,0.1634,0.16536,0.15318,0.16498,19467305.0,18789207.0,0.0001,-5.091,-18.829,-1.354,False,False
OMGUSDT,2025-01-09 21:00:00+09:00,0.3066,0.3128,0.2967,0.3119,654094.7,4086970.8,0.0001,-0.288,-52.64,-4.995,False,True
OMNIUSDT,2025-01-09 21:00:00+09:00,8.997,9.087,8.693,9.055,141738.37,272266.03999999,0.0001,5.278,39.23,5.207,False,False
OMUSDT,2025-01-09 21:00:00+09:00,3.7637,3.98,3.6741,3.9594,3602928.0,3541744.0,-0.000106,0.702,47.118,3.566,True,True
ONDOUSDT,2025-01-09 21:00:00+09:00,1.237,1.2547,1.1917,1.247,19366722.0,82806181.0,-2.4e-05,-1.834,-28.005,-4.444,False,False
ONEUSDT,2025-01-09 21:00:00+09:00,0.02453,0.02477,0.02332,0.02465,40950217.0,185474034.0,0.0001,-1.242,-24.707,-2.634,False,False
ONGUSDT,2025-01-09 21:00:00+09:00,0.3819,0.3847,0.3621,0.3757,11956217.0,9304972.0,0.0001,1.788,131.966,41.6,True,False
ONTUSDT,2025-01-09 21:00:00+09:00,0.25725,0.258,0.24435,0.2549,4867463.0,11672931.0,0.0001,1.98,62.527,15.546,False,False
OPUSDT,2025-01-09 21:00:00+09:00,1.7737,1.7937,1.711,1.7908,4129408.5,25632222.0,5.9e-05,-0.495,-38.593,-0.523,False,True
ORBSUSDT,2025-01-09 21:00:00+09:00,0.03143,0.03143,0.02975,0.03106,38876130.0,111006850.0,0.0005,2.644,47.163,7.802,False,False
ORCAUSDT,2025-01-09 21:00:00+09:00,3.547,3.56,3.353,3.536,243403.5,593794.4,0.0001,-1.941,33.598,5.505,False,False
ORDERUSDT,2025-01-09 21:00:00+09:00,0.2297,0.241,0.2253,0.2401,5152857.0,13274293.0,0.0001,0.167,20.093,-9.755,False,True
ORDIUSDT,2025-01-09 21:00:00+09:00,23.96,24.259,23.165,24.12,734406.89,1709037.3,0.0001,2.577,-21.563,4.401,False,False
OSMOUSDT,2025-01-09 21:00:00+09:00,0.4752,0.4775,0.456,0.4743,592700.0,2801623.0,0.0001,-0.94,-51.018,-5.9,False,True
OXTUSDT,2025-01-09 21:00:00+09:00,0.11453,0.1148,0.10969,0.11436,2548090.0,16232360.0,0.0001,-1.414,-7.02,1.442,False,False
PAXGUSDT,2025-01-09 21:00:00+09:00,2675.0,2685.0,2673.0,2678.0,170.365,1167.92699999,0.0001,0.337,-34.082,0.037,False,True
PEAQUSDT,2025-01-09 21:00:00+09:00,0.5243,0.5255,0.4933,0.5035,2950147.0,9762249.0,0.0001,-6.759,-16.623,0.295,False,False
PENDLEUSDT,2025-01-09 21:00:00+09:00,4.1608,4.1928,3.8986,4.1314,1471221.0,3690524.0,-1.7e-05,-1.408,-27.044,-0.057,False,False
PENGUSDT,2025-01-09 21:00:00+09:00,0.0889,0.0891,0.0831,0.0883,3695459.0,19186466.0,0.0001,-1.341,-24.036,-0.276,False,False
PENGUUSDT,2025-01-09 21:00:00+09:00,0.03279,0.03432,0.03138,0.03419,798978520.0,1195275410.0,5e-05,-2.786,-0.345,-4.043,False,False
PEOPLEUSDT,2025-01-09 21:00:00+09:00,0.03838,0.03877,0.03689,0.03865,58980230.0,180564926.0,0.0001,0.914,-44.927,0.751,False,True
PERPUSDT,2025-01-09 21:00:00+09:00,0.7028,0.7081,0.6746,0.7058,193283.0,3427317.0,0.0001,-0.141,-27.738,1.146,False,True
PHAUSDT,2025-01-09 21:00:00+09:00,0.3039,0.30724,0.28911,0.30651,11524042.0,17018494.0,0.0001,-1.19,-56.844,-7.347,False,False
PHBUSDT,2025-01-09 21:00:00+09:00,1.4445,1.4523,1.3809,1.449,196044.0,1214792.0,0.0001,-1.052,-38.993,-3.128,False,False
PIRATEUSDT,2025-01-09 21:00:00+09:00,0.1382,0.1393,0.1336,0.1393,1282624.0,10257742.0,0.0001,-0.429,12.327,1.931,False,True
PIXELUSDT,2025-01-09 21:00:00+09:00,0.1431,0.1443,0.1364,0.1433,5323771.0,24478624.0,0.0001,-0.83,-3.537,1.626,False,True
PNUTUSDT,2025-01-09 21:00:00+09:00,0.56,0.563,0.5255,0.5586,33221636.0,38673939.0,0.0001,-1.15,-29.759,-1.262,False,False
POLUSDT,2025-01-09 21:00:00+09:00,0.4617,0.4635,0.4417,0.4594,13719329.0,65934081.0,0.0001,-0.196,-22.331,-1.196,False,True
POLYXUSDT,2025-01-09 21:00:00+09:00,0.2933,0.2954,0.2791,0.2906,4590430.0,8157287.0,0.0001,2.001,47.821,8.664,False,False
PONKEUSDT,2025-01-09 21:00:00+09:00,0.27221,0.27505,0.2586,0.27352,7054129.0,22095784.0,0.000119,-0.102,-49.429,-1.733,False,True
POPCATUSDT,2025-01-09 21:00:00+09:00,0.5678,0.5745,0.5217,0.5484,70420380.0,172300008.0,0.0001,-7.381,-21.887,1.088,False,False
PORTALUSDT,2025-01-09 21:00:00+09:00,0.2825,0.2833,0.2666,0.2826,1993089.6,10088137.69999999,5.1e-05,-0.946,-13.323,-0.294,False,True
POWRUSDT,2025-01-09 21:00:00+09:00,0.3072,0.3082,0.2926,0.3046,10472907.0,12925909.0,0.0001,3.465,-28.269,9.581,False,False
PRCLUSDT,2025-01-09 21:00:00+09:00,0.2669,0.2673,0.2467,0.2641,2328853.0,13604725.0,0.0001,-3.789,-19.93,0.284,False,False
PRIMEUSDT,2025-01-09 21:00:00+09:00,13.682,13.682,12.698,13.145,200048.4,407642.3,0.0001,-9.364,-32.229,-7.96,False,False
PROMUSDT,2025-01-09 21:00:00+09:00,5.479,5.509,5.311,5.466,17987.1,143065.7,0.0001,-0.564,-62.901,-3.321,False,True
PROSUSDT,2025-01-09 21:00:00+09:00,0.503,0.5052,0.4786,0.493,634693.0,1208756.0,0.0001,-1.083,20.393,-5.22,False,False
PUFFERUSDT,2025-01-09 21:00:00+09:00,0.6734,0.6942,0.6516,0.6937,4066260.0,13342741.0,0.0001,3.291,-35.768,-1.82,False,False
PYRUSDT,2025-01-09 21:00:00+09:00,2.918,2.92,2.795,2.902,47909.0,281480.0,0.0001,-1.023,-36.893,1.627,False,False
PYTHUSDT,2025-01-09 21:00:00+09:00,0.3358,0.337,0.3204,0.3351,13783332.0,48429985.0,3.7e-05,-1.15,-25.359,-1.112,False,False
QIUSDT,2025-01-09 21:00:00+09:00,0.01501,0.01505,0.01449,0.01498,3565770.0,39734050.0,0.0001,-1.057,-23.848,-0.628,False,False
QNTUSDT,2025-01-09 21:00:00+09:00,104.08,104.54,100.23,104.31,7546.01,44793.32,7.1e-05,-0.761,-6.177,-2.131,False,True
QTUMUSDT,2025-01-09 21:00:00+09:00,3.224,3.247,3.089,3.205,265189.9,1992089.9,0.0001,0.786,42.072,0.68,False,True
QUICKUSDT,2025-01-09 21:00:00+09:00,0.04103,0.04126,0.03949,0.0412,667520.0,9340380.0,0.0001,0.122,-45.547,-4.412,False,True
RADUSDT,2025-01-09 21:00:00+09:00,1.266,1.266,1.206,1.242,196932.8,972699.5,0.0001,1.058,40.086,0.195,True,False
RAREUSDT,2025-01-09 21:00:00+09:00,0.1029,0.1039,0.0993,0.1038,3271645.0,20080217.0,0.000704,0.387,-8.031,1.348,False,True
RAYDIUMUSDT,2025-01-09 21:00:00+09:00,5.0208,5.0419,4.7013,5.0081,287443.7,1549270.1,0.0001,-3.588,30.858,0.309,False,False
RDNTUSDT,2025-01-09 21:00:00+09:00,0.05461,0.05508,0.05246,0.05497,9045780.0,41500762.0,-0.000407,-0.163,-23.976,0.581,False,True
REEFUSDT,2025-01-09 21:00:00+09:00,0.000973,0.00098,0.000929,0.000976,607524110.0,6566141220.0,0.0002,-0.712,-38.936,-1.025,False,True
RENDERUSDT,2025-01-09 21:00:00+09:00,7.223,7.295,6.891,7.279,1479087.1,3967297.9,-5.3e-05,-1.369,-20.414,-5.659,False,False
RENUSDT,2025-01-09 21:00:00+09:00,0.03006,0.03061,0.02865,0.03061,6807816.8,50328272.2,0.0001,-0.033,-49.91,-1.641,False,True
REQUSDT,2025-01-09 21:00:00+09:00,0.11965,0.12021,0.11595,0.11984,1512444.0,6893972.0,0.0001,-0.415,-30.355,-2.328,False,True
REZUSDT,2025-01-09 21:00:00+09:00,0.03172,0.032,0.03003,0.03194,12016510.0,57050026.0,0.0001,-0.653,-5.665,-0.176,False,True
RIFSOLUSDT,2025-01-09 21:00:00+09:00,0.03228,0.03237,0.02924,0.03161,72202792.0,173285316.0,0.0001,-3.569,-22.271,0.92,False,False
RIFUSDT,2025-01-09 21:00:00+09:00,0.0958,0.09613,0.09175,0.09557,2215409.0,8379575.0,0.0001,-1.179,1.478,-4.819,False,False
RLCUSDT,2025-01-09 21:00:00+09:00,2.0785,2.0907,1.9953,2.0794,46031.1,596950.8,0.0001,-1.474,-50.394,-3.884,False,False
RONUSDT,2025-01-09 21:00:00+09:00,1.826,1.841,1.772,1.839,137547.2,1584905.4,-9.4e-05,-0.271,0.19,-1.533,False,True
ROSEUSDT,2025-01-09 21:00:00+09:00,0.07622,0.07648,0.07258,0.07638,12691733.0,77074578.0,6.1e-05,-1.939,-54.08,1.883,False,False
RPLUSDT,2025-01-09 21:00:00+09:00,10.69,10.755,10.27,10.735,15542.65,78419.25999999,-5.2e-05,-0.51,-22.037,-0.277,False,True
RSRUSDT,2025-01-09 21:00:00+09:00,0.01319,0.013331,0.012552,0.0133,212179980.0,556046290.0,-3.6e-05,-1.503,-26.881,5.501,False,False
RSS3USDT,2025-01-09 21:00:00+09:00,0.12153,0.12167,0.11341,0.11769,2529863.0,10341662.0,0.0001,-8.462,34.891,0.346,False,False
RUNEUSDT,2025-01-09 21:00:00+09:00,3.784,3.803,3.51,3.683,3159501.2,7156698.4,1e-06,-5.878,29.203,1.052,True,False
RVNUSDT,2025-01-09 21:00:00+09:00,0.01995,0.02001,0.01914,0.01982,16866473.0,171883671.0,0.0001,-0.552,-31.109,2.331,False,True
SAFEUSDT,2025-01-09 21:00:00+09:00,0.9516,0.9774,0.9154,0.9756,744707.9,3089589.0,6.1e-05,3.14,-32.741,5.889,False,False
SAGAUSDT,2025-01-09 21:00:00+09:00,1.273,1.2918,1.2215,1.2888,779232.6,3295673.6,0.0001,0.845,-43.986,0.815,False,True
SANDUSDT,2025-01-09 21:00:00+09:00,0.5981,0.607,0.5732,0.5955,36803858.0,47193455.0,2.2e-05,0.135,-4.112,2.579,False,True
SCAUSDT,2025-01-09 21:00:00+09:00,0.2226,0.2251,0.2124,0.2247,719808.8,2798852.7,0.0001,-0.97,5.892,-4.149,False,True
SCRTUSDT,2025-01-09 21:00:00+09:00,0.4385,0.4419,0.4217,0.441,1540408.0,3557104.5,0.0001,-0.899,-30.28,-3.72,False,True
